UUID,DayOfWeek,FlightDate,UniqueCarrier,Origin,OriginCityName,OriginState,Dest,DestState,DepTime,DepDelay,ArrTime,ArrDelay,Cancelled,ActualElapsedTime,Distance
D39C3FFC-DF19-4D4A-884E-D01860E2865C,2,2016/02/02,AA,LGA,"New York, NY",NY,ORD,IL,635,-10.0,816,-16.0,0.0,161.0,733.0
F0E9DF88-D052-413C-91A4-BFF3780F6C6D,3,2016/02/03,AA,LGA,"New York, NY",NY,ORD,IL,640,-5.0,825,-7.0,0.0,165.0,733.0
95033C2F-12D7-4CA8-B473-4D14A47A6A01,4,2016/02/04,AA,LGA,"New York, NY",NY,ORD,IL,637,-8.0,847,15.0,0.0,190.0,733.0
9E7CAD74-5D0C-48D4-AEDF-5015EB3F72A7,5,2016/02/05,AA,LGA,"New York, NY",NY,ORD,IL,643,-2.0,911,39.0,0.0,208.0,733.0
8EBF78DA-D17D-4A0A-8DFC-41DB9E1EDAA3,1,2016/02/08,AA,LGA,"New York, NY",NY,ORD,IL,641,-4.0,801,-31.0,0.0,140.0,733.0
60717E07-BE12-4A68-A37D-69668D989E5D,2,2016/02/09,AA,LGA,"New York, NY",NY,ORD,IL,638,-7.0,814,-18.0,0.0,156.0,733.0
508CB075-3AF2-4420-B89E-84790781F046,3,2016/02/10,AA,LGA,"New York, NY",NY,ORD,IL,639,-6.0,748,-44.0,0.0,129.0,733.0
5D342238-207A-42ED-8AA5-F9CBB1A67BA0,4,2016/02/11,AA,LGA,"New York, NY",NY,ORD,IL,645,0.0,833,1.0,0.0,168.0,733.0
C56A4EDD-F7BE-4D8F-BC28-87980D8FC20F,5,2016/02/12,AA,LGA,"New York, NY",NY,ORD,IL,645,0.0,815,-17.0,0.0,150.0,733.0
7ACD0AD0-4410-498A-A4A1-938216763ABB,7,2016/02/14,AA,LGA,"New York, NY",NY,ORD,IL,645,0.0,817,-15.0,0.0,152.0,733.0
79D83FA3-E0D3-4DA4-B31A-B3FD901C5894,1,2016/02/15,AA,LGA,"New York, NY",NY,ORD,IL,637,-8.0,828,-4.0,0.0,171.0,733.0
E9AC6145-1EFB-45F0-B514-B1723FFD9433,2,2016/02/16,AA,LGA,"New York, NY",NY,ORD,IL,642,-3.0,812,-20.0,0.0,150.0,733.0
69CD99D7-A42D-4225-8A74-589B5DC0995A,3,2016/02/17,AA,LGA,"New York, NY",NY,ORD,IL,637,-8.0,804,-28.0,0.0,147.0,733.0
0092A815-11C3-4BA7-8294-9BCF5EC728FE,4,2016/02/18,AA,LGA,"New York, NY",NY,ORD,IL,645,0.0,826,-6.0,0.0,161.0,733.0
700BE577-99EE-4351-9C45-BBF04D34D9CB,5,2016/02/19,AA,LGA,"New York, NY",NY,ORD,IL,642,-3.0,826,-6.0,0.0,164.0,733.0
9F8A93F5-8BF4-484A-9555-7892CBBFB28A,7,2016/02/21,AA,LGA,"New York, NY",NY,ORD,IL,639,-6.0,817,-15.0,0.0,158.0,733.0
4DAFB85E-6B50-4B7E-B421-BFB870C3241D,1,2016/02/22,AA,LGA,"New York, NY",NY,ORD,IL,641,-4.0,817,-15.0,0.0,156.0,733.0
0114246A-63DD-4F3B-BBF8-F20B4550CACD,2,2016/02/23,AA,LGA,"New York, NY",NY,ORD,IL,635,-10.0,824,-8.0,0.0,169.0,733.0
BF8522E3-BF6F-4A2E-B4E8-6A4950AA7D5C,3,2016/02/24,AA,LGA,"New York, NY",NY,ORD,IL,636,-9.0,817,-15.0,0.0,161.0,733.0
75B07912-C570-42F6-A5AB-20E056BE0809,4,2016/02/25,AA,LGA,"New York, NY",NY,ORD,IL,,,,,1.0,,733.0
59C520EE-076A-4C61-8719-B35D9C228B86,5,2016/02/26,AA,LGA,"New York, NY",NY,ORD,IL,640,-5.0,801,-31.0,0.0,141.0,733.0
21AA2C81-D41F-4A96-87B9-C9DF011E425D,7,2016/02/28,AA,LGA,"New York, NY",NY,ORD,IL,705,20.0,834,2.0,0.0,149.0,733.0
3E81CDE9-8102-4CD9-959D-E45D882B8A02,1,2016/02/29,AA,LGA,"New York, NY",NY,ORD,IL,639,-6.0,821,-11.0,0.0,162.0,733.0
17A8DB1C-ED78-42A8-B638-C439593BCDAF,1,2016/02/01,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,727,-3.0,1011,-22.0,0.0,104.0,761.0
9D85A6EC-140D-45B0-85C2-14B3F915B8C8,2,2016/02/02,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,721,-9.0,1008,-25.0,0.0,107.0,761.0
7574A223-989B-4F0C-B648-0B82421F3FB5,3,2016/02/03,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,726,-4.0,1007,-26.0,0.0,101.0,761.0
C461263C-C49A-423B-8331-A660D7C07CC2,4,2016/02/04,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,721,-9.0,1008,-25.0,0.0,107.0,761.0
E2EA4871-65E6-4B1D-B8AA-6A51B0836EBC,5,2016/02/05,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,722,-8.0,1016,-17.0,0.0,114.0,761.0
A8A38468-7820-43EB-B02B-5CD0D404250F,6,2016/02/06,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,719,-11.0,1022,-11.0,0.0,123.0,761.0
6220E011-91D4-4C4E-81E7-991E1A92FCF3,1,2016/02/08,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,725,-5.0,1022,-11.0,0.0,117.0,761.0
57839E09-6AF9-401A-9407-5E71961A5970,2,2016/02/09,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,724,-6.0,1045,12.0,0.0,141.0,761.0
D7A51823-6863-4913-9A96-5B38C231E114,3,2016/02/10,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,722,-8.0,1043,10.0,0.0,141.0,761.0
1DB1596B-4002-40BC-96A4-3BBD8E7EB9E4,4,2016/02/11,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,733,-2.0,1042,4.0,0.0,129.0,761.0
790EE5B7-8669-4427-AFB0-37F6605BFFC0,5,2016/02/12,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,727,-8.0,1031,-7.0,0.0,124.0,761.0
44237162-9E5B-447B-8AB5-300225010E72,6,2016/02/13,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,729,-6.0,1037,-1.0,0.0,128.0,761.0
BBC510CE-682F-41F6-BC0A-6A9965B294FD,7,2016/02/14,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,740,-7.0,1036,-12.0,0.0,116.0,761.0
0CAD9FF7-5C2C-4B2E-B734-CC2D61193582,1,2016/02/15,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,731,-4.0,1038,0.0,0.0,127.0,761.0
E6A1AA0D-19D7-4D0B-A8C8-22B798F1DF21,2,2016/02/16,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,731,-4.0,1034,-4.0,0.0,123.0,761.0
2D6E6823-750C-4A26-95DF-92A602FAD6C3,3,2016/02/17,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,727,-8.0,1020,-18.0,0.0,113.0,761.0
9EA8FDFC-4BA2-4EF9-8674-068207F776AF,4,2016/02/18,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,739,4.0,1031,-7.0,0.0,112.0,761.0
FBAD95D9-A51F-4731-9ECE-E46A2626258A,5,2016/02/19,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,914,99.0,1214,96.0,0.0,120.0,761.0
E7D1605B-4C70-4E19-858C-D146A7A8FBD5,6,2016/02/20,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,820,45.0,1114,36.0,0.0,114.0,761.0
F3F5160E-38A0-4096-9791-358218F24AC6,7,2016/02/21,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,742,-5.0,1026,-22.0,0.0,104.0,761.0
EA2F5A28-4C71-4175-B985-20FF2DB7C6AE,1,2016/02/22,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,729,-6.0,1022,-16.0,0.0,113.0,761.0
D3AB4A34-B3D0-462D-A52F-D9B4DCA0DFA1,2,2016/02/23,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,736,1.0,1033,-5.0,0.0,117.0,761.0
139EE40D-D9A0-4B54-A555-EA4E8806EA64,3,2016/02/24,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,732,-3.0,1030,-8.0,0.0,118.0,761.0
E310D6EB-01CD-4DD5-87AB-B6778BCD17E1,4,2016/02/25,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,734,-1.0,1041,3.0,0.0,127.0,761.0
6B8AF0D9-D72B-4D71-A53E-D8032AB309A8,5,2016/02/26,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,727,-8.0,1028,-10.0,0.0,121.0,761.0
CA178416-C563-4D31-BE70-86B6980732C8,6,2016/02/27,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,728,-7.0,1042,4.0,0.0,134.0,761.0
BA954754-7AC6-4282-BDB2-52B139E5B187,7,2016/02/28,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,739,-8.0,1048,0.0,0.0,129.0,761.0
29689BAD-4820-417C-BDD8-37A6DEF8123D,1,2016/02/29,AA,DFW,"Dallas/Fort Worth, TX",TX,IND,IN,731,-4.0,1032,-6.0,0.0,121.0,761.0
6058E02E-F71F-4F8D-8A32-5A8A15E7E1BF,1,2016/02/01,AA,IND,"Indianapolis, IN",IN,DFW,TX,1121,-9.0,1252,-5.0,0.0,151.0,761.0
A14A54A7-861D-494D-9D9F-433E93F6FEFC,2,2016/02/02,AA,IND,"Indianapolis, IN",IN,DFW,TX,1121,-9.0,1250,-7.0,0.0,149.0,761.0
A8491E26-8B5B-496C-BE78-8A3C6FA6882D,3,2016/02/03,AA,IND,"Indianapolis, IN",IN,DFW,TX,1121,-9.0,1257,0.0,0.0,156.0,761.0
FEAA3414-8891-4125-B80C-B33F4C1649C9,4,2016/02/04,AA,IND,"Indianapolis, IN",IN,DFW,TX,1118,-12.0,1248,-9.0,0.0,150.0,761.0
199D8498-8698-40E8-9F94-651458BBA8CF,5,2016/02/05,AA,IND,"Indianapolis, IN",IN,DFW,TX,1124,-6.0,1242,-15.0,0.0,138.0,761.0
03D94EEF-4E39-4B3D-8BD4-487F76BEE8D0,6,2016/02/06,AA,IND,"Indianapolis, IN",IN,DFW,TX,1210,40.0,1302,5.0,0.0,112.0,761.0
69232633-E34D-40BD-8760-1250B3856B89,1,2016/02/08,AA,IND,"Indianapolis, IN",IN,DFW,TX,1131,1.0,1252,-5.0,0.0,141.0,761.0
5E7B60A3-FF78-407D-9D2A-562C88962A2B,2,2016/02/09,AA,IND,"Indianapolis, IN",IN,DFW,TX,1126,-4.0,1246,-11.0,0.0,140.0,761.0
14E2E13E-B0DA-4061-A389-90C947C629E8,3,2016/02/10,AA,IND,"Indianapolis, IN",IN,DFW,TX,1124,-6.0,1234,-23.0,0.0,130.0,761.0
E87B66A6-FD27-453A-A016-00C616E5BB23,4,2016/02/11,AA,IND,"Indianapolis, IN",IN,DFW,TX,1124,-6.0,1237,-20.0,0.0,133.0,761.0
EDE0B1A9-FC07-45D4-A319-29654FF7DC1E,5,2016/02/12,AA,IND,"Indianapolis, IN",IN,DFW,TX,1140,10.0,1252,-5.0,0.0,132.0,761.0
8EDB80A5-2B58-4F15-BEF8-70B550123878,6,2016/02/13,AA,IND,"Indianapolis, IN",IN,DFW,TX,1123,-7.0,1225,-32.0,0.0,122.0,761.0
EFB218D8-3617-4491-A4A8-451F10DB260B,7,2016/02/14,AA,IND,"Indianapolis, IN",IN,DFW,TX,1122,-8.0,1326,29.0,0.0,184.0,761.0
EF7FA0AA-B70E-46C7-B072-072315418203,1,2016/02/15,AA,IND,"Indianapolis, IN",IN,DFW,TX,1123,-7.0,1240,-17.0,0.0,137.0,761.0
54933152-DCF3-45CD-8C25-B2D4D75AF208,2,2016/02/16,AA,IND,"Indianapolis, IN",IN,DFW,TX,1123,-7.0,1230,-27.0,0.0,127.0,761.0
0D480F77-D098-4525-A730-F4CC80CFF6E6,3,2016/02/17,AA,IND,"Indianapolis, IN",IN,DFW,TX,1147,17.0,1244,-13.0,0.0,117.0,761.0
530A9F10-82C8-459E-91C4-1F4C105E3183,4,2016/02/18,AA,IND,"Indianapolis, IN",IN,DFW,TX,1119,-11.0,1233,-24.0,0.0,134.0,761.0
33D54901-F9DD-4980-9AC0-4B812A43ADB3,5,2016/02/19,AA,IND,"Indianapolis, IN",IN,DFW,TX,1252,82.0,1401,64.0,0.0,129.0,761.0
FFC978E4-1A80-49DB-924E-BBF023150CB0,6,2016/02/20,AA,IND,"Indianapolis, IN",IN,DFW,TX,1147,17.0,1303,6.0,0.0,136.0,761.0
CF09BD4C-B16F-4D07-998C-E2BB2B8F4487,7,2016/02/21,AA,IND,"Indianapolis, IN",IN,DFW,TX,1124,-6.0,1243,-14.0,0.0,139.0,761.0
EFF5C4A6-A65C-4B8B-A418-C8BB089C1314,1,2016/02/22,AA,IND,"Indianapolis, IN",IN,DFW,TX,1118,-12.0,1243,-14.0,0.0,145.0,761.0
B2769D3C-A619-4E7F-9F2E-4100AD59175E,2,2016/02/23,AA,IND,"Indianapolis, IN",IN,DFW,TX,1120,-10.0,1254,-3.0,0.0,154.0,761.0
E4DD23A2-A8D6-43C1-B793-ABB327948AA7,3,2016/02/24,AA,IND,"Indianapolis, IN",IN,DFW,TX,1131,1.0,1242,-15.0,0.0,131.0,761.0
18F9828E-C693-40D6-9871-00B0E38FC59A,4,2016/02/25,AA,IND,"Indianapolis, IN",IN,DFW,TX,1119,-11.0,1252,-5.0,0.0,153.0,761.0
97241911-62EF-4378-8E98-BD0E9AD5EE44,5,2016/02/26,AA,IND,"Indianapolis, IN",IN,DFW,TX,1124,-6.0,1238,-19.0,0.0,134.0,761.0
E1368662-6F95-42A0-AAC0-2A9F3D3C27AF,6,2016/02/27,AA,IND,"Indianapolis, IN",IN,DFW,TX,1126,-4.0,1229,-28.0,0.0,123.0,761.0
1C9ECAFB-32F1-453A-9662-B5A19972BB9B,7,2016/02/28,AA,IND,"Indianapolis, IN",IN,DFW,TX,1123,-7.0,1252,-5.0,0.0,149.0,761.0
8B41ED7E-6E25-4804-85DA-F90DD5117B63,1,2016/02/29,AA,IND,"Indianapolis, IN",IN,DFW,TX,1122,-8.0,1234,-23.0,0.0,132.0,761.0
E42AF45E-3729-45DF-867D-2D1CFFD46B66,1,2016/02/01,AA,LGA,"New York, NY",NY,ORD,IL,739,-6.0,910,-27.0,0.0,151.0,733.0
BA2C4D9C-3672-4384-963D-BB069567E301,2,2016/02/02,AA,LGA,"New York, NY",NY,ORD,IL,737,-8.0,921,-16.0,0.0,164.0,733.0
4587DD9D-D697-4938-86A0-EEAD4A1AA7B7,3,2016/02/03,AA,LGA,"New York, NY",NY,ORD,IL,738,-7.0,923,-14.0,0.0,165.0,733.0
05D4C3B0-7D4E-4178-A8B3-8C3934428F14,4,2016/02/04,AA,LGA,"New York, NY",NY,ORD,IL,744,-1.0,904,-33.0,0.0,140.0,733.0
38748548-C8CB-4992-8F6E-3A4736AAE301,5,2016/02/05,AA,LGA,"New York, NY",NY,ORD,IL,749,4.0,1115,98.0,0.0,266.0,733.0
03A7446D-7E5B-46B8-BCE4-67C28F576E71,1,2016/02/08,AA,LGA,"New York, NY",NY,ORD,IL,738,-7.0,903,-34.0,0.0,145.0,733.0
23F2663D-A7CE-4209-9364-A227186D1345,2,2016/02/09,AA,LGA,"New York, NY",NY,ORD,IL,741,-4.0,943,6.0,0.0,182.0,733.0
B420ED3E-AC66-46C9-9236-B2FDE7AA3B3B,3,2016/02/10,AA,LGA,"New York, NY",NY,ORD,IL,742,-3.0,852,-45.0,0.0,130.0,733.0
0D101BC8-AFC1-4464-8A3D-880CB6B4C358,4,2016/02/11,AA,LGA,"New York, NY",NY,ORD,IL,740,-5.0,931,-6.0,0.0,171.0,733.0
86BF03DE-D3A9-44BF-BC4A-62CEC7106D53,5,2016/02/12,AA,LGA,"New York, NY",NY,ORD,IL,747,2.0,930,-7.0,0.0,163.0,733.0
840F514D-AFD1-4A87-B072-1454B71B9497,7,2016/02/14,AA,LGA,"New York, NY",NY,ORD,IL,729,-1.0,,,1.0,,733.0
0CF464E4-A271-4178-9814-41D0D123C16F,1,2016/02/15,AA,LGA,"New York, NY",NY,ORD,IL,739,-6.0,928,-9.0,0.0,169.0,733.0
B2A3BD60-E7E0-46C0-94C3-16BF9F1C9635,2,2016/02/16,AA,LGA,"New York, NY",NY,ORD,IL,745,0.0,920,-17.0,0.0,155.0,733.0
31868D05-3315-4A47-9614-C98CFD2D71EB,3,2016/02/17,AA,LGA,"New York, NY",NY,ORD,IL,741,-4.0,900,-37.0,0.0,139.0,733.0
38476E16-B25E-45A8-9612-B47E4C324B07,4,2016/02/18,AA,LGA,"New York, NY",NY,ORD,IL,740,-5.0,919,-18.0,0.0,159.0,733.0
BE9660F7-6681-4327-B8E0-3D5BD40FE2AA,5,2016/02/19,AA,LGA,"New York, NY",NY,ORD,IL,741,-4.0,940,3.0,0.0,179.0,733.0
6C6F6604-0F04-480B-9895-2472333F66AA,7,2016/02/21,AA,LGA,"New York, NY",NY,ORD,IL,720,-10.0,908,-14.0,0.0,168.0,733.0
53CAC2A2-5EB9-4F38-863E-03B3CE37CA9E,1,2016/02/22,AA,LGA,"New York, NY",NY,ORD,IL,737,-8.0,900,-37.0,0.0,143.0,733.0
AA595F07-32A6-4D60-8AFD-D7E53B02348D,2,2016/02/23,AA,LGA,"New York, NY",NY,ORD,IL,740,-5.0,919,-18.0,0.0,159.0,733.0
6C11195B-954A-4CD3-9E7F-33FA4148FB0D,3,2016/02/24,AA,LGA,"New York, NY",NY,ORD,IL,743,-2.0,859,-38.0,0.0,136.0,733.0
FDEB0D33-9F84-4C17-9700-442E6D5C1260,4,2016/02/25,AA,LGA,"New York, NY",NY,ORD,IL,745,0.0,912,-25.0,0.0,147.0,733.0
82E60AF0-C948-4BF7-A095-E707173CA42A,5,2016/02/26,AA,LGA,"New York, NY",NY,ORD,IL,739,-6.0,909,-28.0,0.0,150.0,733.0
09149402-9B9D-4BED-8601-3BAA216C2E42,7,2016/02/28,AA,LGA,"New York, NY",NY,ORD,IL,726,-4.0,900,-22.0,0.0,154.0,733.0
39945DAB-9ECC-4409-8FC5-1F0B59046CB1,1,2016/02/29,AA,LGA,"New York, NY",NY,ORD,IL,738,-7.0,858,-39.0,0.0,140.0,733.0
874A2963-3C4A-456F-AAD8-E99F368C9021,1,2016/02/01,AA,MSP,"Minneapolis, MN",MN,MIA,FL,932,242.0,1409,228.0,0.0,217.0,1501.0
91CE4EC0-2A83-48C5-8A3B-5EFC2D41F4D1,2,2016/02/02,AA,MSP,"Minneapolis, MN",MN,MIA,FL,527,-3.0,952,-29.0,0.0,205.0,1501.0
BCA07339-EA80-4FF6-8A8F-528CC8041EAD,3,2016/02/03,AA,MSP,"Minneapolis, MN",MN,MIA,FL,521,-9.0,1053,32.0,0.0,272.0,1501.0
BD18E650-D51B-4B36-9581-884E545A45CD,4,2016/02/04,AA,MSP,"Minneapolis, MN",MN,MIA,FL,527,-3.0,1035,14.0,0.0,248.0,1501.0
50EE82B6-3EEC-412A-8258-C5C34CCD285A,5,2016/02/05,AA,MSP,"Minneapolis, MN",MN,MIA,FL,534,4.0,1025,4.0,0.0,231.0,1501.0
468E095B-388B-4C07-9CD7-346707A13BC8,6,2016/02/06,AA,MSP,"Minneapolis, MN",MN,MIA,FL,530,0.0,1018,-3.0,0.0,228.0,1501.0
570967A5-4A56-4FAA-82E3-A2665F1B3B4F,7,2016/02/07,AA,MSP,"Minneapolis, MN",MN,MIA,FL,523,-7.0,1024,3.0,0.0,241.0,1501.0
E9945E01-2F2D-4E2F-A241-27AA3531EC83,1,2016/02/08,AA,MSP,"Minneapolis, MN",MN,MIA,FL,525,-5.0,1011,-10.0,0.0,226.0,1501.0
56980C37-BA77-4956-8ACD-BAA58C048847,2,2016/02/09,AA,MSP,"Minneapolis, MN",MN,MIA,FL,758,148.0,1221,120.0,0.0,203.0,1501.0
962BFC60-E650-47BA-91EC-8C0E63926C53,3,2016/02/10,AA,MSP,"Minneapolis, MN",MN,MIA,FL,526,-4.0,1000,-21.0,0.0,214.0,1501.0
935DA8CE-9007-427B-B579-0CFCA56D11FF,4,2016/02/11,AA,MSP,"Minneapolis, MN",MN,MIA,FL,527,-3.0,945,-36.0,0.0,198.0,1501.0
AEADB7D4-A0BB-4C9E-9951-318EFB3B1480,5,2016/02/12,AA,MSP,"Minneapolis, MN",MN,MIA,FL,531,1.0,1018,-3.0,0.0,227.0,1501.0
948AAD09-898B-46AA-98AC-C40020F38828,6,2016/02/13,AA,MSP,"Minneapolis, MN",MN,MIA,FL,531,1.0,944,-37.0,0.0,193.0,1501.0
CEBE6F6F-605E-4FC7-A423-260E017BDF72,7,2016/02/14,AA,MSP,"Minneapolis, MN",MN,MIA,FL,524,-6.0,948,-33.0,0.0,204.0,1501.0
64D63E8C-7496-4359-8C7C-FC1D95813D6D,1,2016/02/15,AA,MSP,"Minneapolis, MN",MN,MIA,FL,553,23.0,1104,43.0,0.0,251.0,1501.0
C420B29D-F64E-4CD4-B989-EC54EA957D32,2,2016/02/16,AA,MSP,"Minneapolis, MN",MN,MIA,FL,558,28.0,1044,23.0,0.0,226.0,1501.0
E214DFE2-9C13-4BC4-8F13-D9E1C8D59CDB,3,2016/02/17,AA,MSP,"Minneapolis, MN",MN,MIA,FL,524,-6.0,958,-23.0,0.0,214.0,1501.0
16E13254-25F2-499C-954C-A85ADD6BF0DF,4,2016/02/18,AA,MSP,"Minneapolis, MN",MN,MIA,FL,534,4.0,939,-42.0,0.0,185.0,1501.0
A1246E90-1836-4C70-86E9-72D5FF19051F,5,2016/02/19,AA,MSP,"Minneapolis, MN",MN,MIA,FL,531,1.0,1006,-15.0,0.0,215.0,1501.0
E99C8964-958E-4D7C-B1C0-9535019179EC,6,2016/02/20,AA,MSP,"Minneapolis, MN",MN,MIA,FL,531,1.0,1012,-9.0,0.0,221.0,1501.0
14C9D8BB-17B7-42DE-BA1A-4245FDEFF37D,7,2016/02/21,AA,MSP,"Minneapolis, MN",MN,MIA,FL,526,-4.0,1003,-18.0,0.0,217.0,1501.0
0D7AD7CC-E3AE-4106-8F2E-840021EF71AA,1,2016/02/22,AA,MSP,"Minneapolis, MN",MN,MIA,FL,530,0.0,1011,-10.0,0.0,221.0,1501.0
DD335CA4-4AEA-4DF9-B4C0-7175CD73F906,2,2016/02/23,AA,MSP,"Minneapolis, MN",MN,MIA,FL,529,-1.0,1009,-12.0,0.0,220.0,1501.0
5B4250C9-9A6F-42F3-A04F-4A0615ADDC6A,3,2016/02/24,AA,MSP,"Minneapolis, MN",MN,MIA,FL,526,-4.0,1008,-13.0,0.0,222.0,1501.0
B3BB89CE-D519-43FC-BE6E-FFDA3C7B7B46,4,2016/02/25,AA,MSP,"Minneapolis, MN",MN,MIA,FL,529,-1.0,1011,-10.0,0.0,222.0,1501.0
7C25C18C-C2DE-4D7A-AE10-1D7C57F9BCDE,5,2016/02/26,AA,MSP,"Minneapolis, MN",MN,MIA,FL,533,3.0,1025,4.0,0.0,232.0,1501.0
012E630B-3182-4E05-BE5F-D0DA7BA9B343,6,2016/02/27,AA,MSP,"Minneapolis, MN",MN,MIA,FL,525,-5.0,952,-29.0,0.0,207.0,1501.0
F83899D0-E645-47A4-98D8-77B4E68521EF,7,2016/02/28,AA,MSP,"Minneapolis, MN",MN,MIA,FL,522,-8.0,1005,-16.0,0.0,223.0,1501.0
F9662797-A97C-48FC-8A3B-6C2A56A54205,1,2016/02/29,AA,MSP,"Minneapolis, MN",MN,MIA,FL,528,-2.0,1014,-7.0,0.0,226.0,1501.0
91AB0D63-3892-42B1-AEC0-6D9092B691DE,1,2016/02/01,AA,MIA,"Miami, FL",FL,LGA,NY,1406,-3.0,1703,3.0,0.0,177.0,1096.0
DE7F57A5-EC0D-4CFE-B6DF-3FAA537BC1FB,2,2016/02/02,AA,MIA,"Miami, FL",FL,LGA,NY,1458,49.0,1742,42.0,0.0,164.0,1096.0
66C7DCAC-4788-41A4-BCB5-8095BAA03BA5,3,2016/02/03,AA,MIA,"Miami, FL",FL,LGA,NY,1450,41.0,1731,31.0,0.0,161.0,1096.0
E36818A4-3F24-47A1-A67D-2C4D010A7AA4,4,2016/02/04,AA,MIA,"Miami, FL",FL,LGA,NY,1430,21.0,1657,-3.0,0.0,147.0,1096.0
1AF0F1BF-D48D-4BFF-BAC8-E438D3C04985,5,2016/02/05,AA,MIA,"Miami, FL",FL,LGA,NY,1402,-7.0,1712,12.0,0.0,190.0,1096.0
AE4A7387-179C-420F-BE02-E376D9099B01,6,2016/02/06,AA,MIA,"Miami, FL",FL,LGA,NY,1411,2.0,1644,-16.0,0.0,153.0,1096.0
AAE04ABE-3C0F-44E6-A5E1-E0130C3D5A0B,7,2016/02/07,AA,MIA,"Miami, FL",FL,LGA,NY,1410,1.0,1708,8.0,0.0,178.0,1096.0
8388916B-3AE1-46C0-B742-4D8D60DF0FAD,1,2016/02/08,AA,MIA,"Miami, FL",FL,LGA,NY,1430,21.0,1700,0.0,0.0,150.0,1096.0
F2855321-2DE6-4621-9326-E6634BF10D16,2,2016/02/09,AA,MIA,"Miami, FL",FL,LGA,NY,1409,0.0,1647,-13.0,0.0,158.0,1096.0
FB5BF72E-9321-48F8-8D8E-61436F9639F8,3,2016/02/10,AA,MIA,"Miami, FL",FL,LGA,NY,1422,13.0,1658,-2.0,0.0,156.0,1096.0
631809FE-87C7-4C76-994A-B7C5F371A756,4,2016/02/11,AA,MIA,"Miami, FL",FL,LGA,NY,1453,44.0,1742,42.0,0.0,169.0,1096.0
D6254D15-71D1-4289-A6C6-899F807ACF6C,5,2016/02/12,AA,MIA,"Miami, FL",FL,LGA,NY,1403,-6.0,1656,-4.0,0.0,173.0,1096.0
E515F16B-8A65-4243-BA80-161C7E036EA4,6,2016/02/13,AA,MIA,"Miami, FL",FL,LGA,NY,1407,-2.0,1657,-3.0,0.0,170.0,1096.0
07522E7C-9A5B-4856-8959-B7C6CDEE4C4F,7,2016/02/14,AA,MIA,"Miami, FL",FL,LGA,NY,1407,-2.0,1655,-5.0,0.0,168.0,1096.0
7B366DF0-3031-4379-AD32-5603956093DD,1,2016/02/15,AA,MIA,"Miami, FL",FL,LGA,NY,1416,7.0,1702,2.0,0.0,166.0,1096.0
C6A4A721-67B1-47BC-9FA0-BB02844C0787,2,2016/02/16,AA,MIA,"Miami, FL",FL,LGA,NY,1712,183.0,2007,187.0,0.0,175.0,1096.0
AFA852AF-B505-425D-AFB3-55586E4A3FF5,3,2016/02/17,AA,MIA,"Miami, FL",FL,LGA,NY,1406,-3.0,1710,10.0,0.0,184.0,1096.0
ABC8C0E8-8C7C-4D1C-9310-72FAE31B007C,4,2016/02/18,AA,MIA,"Miami, FL",FL,LGA,NY,1404,-5.0,1715,15.0,0.0,191.0,1096.0
B1CDF8C0-F713-4379-A0AB-0A0A7C6A3FF7,5,2016/02/19,AA,MIA,"Miami, FL",FL,LGA,NY,1414,5.0,1704,4.0,0.0,170.0,1096.0
DEEFBB9C-305B-4E5F-BD4B-00BA37554FD7,6,2016/02/20,AA,MIA,"Miami, FL",FL,LGA,NY,1356,-13.0,1645,-15.0,0.0,169.0,1096.0
015DB2E6-7E3F-4D4F-8924-88A17992EAD7,7,2016/02/21,AA,MIA,"Miami, FL",FL,LGA,NY,1437,28.0,1721,21.0,0.0,164.0,1096.0
